"uacr_mg_g","log_uacr","predicted_tt4","se","ci_low","ci_high","p_overall","p_nonlinearity","n_model"
22.3230924334009,3.10562167779952,7.44486333360856,0.111793586754776,7.2257479035692,7.66397876364792,0.0046288706909146,0.518322406828688,6487
22.7713243245069,3.12550203932011,7.44645027249845,0.111793586754776,7.22733484245909,7.66556570253781,0.0046288706909146,0.518322406828688,6487
23.2285563946339,3.14538240084071,7.44806114708934,0.111793586754776,7.22894571704998,7.6671765771287,0.0046288706909146,0.518322406828688,6487
23.6949693610046,3.1652627623613,7.44969560637319,0.111793586754776,7.23058017633383,7.66881103641255,0.0046288706909146,0.518322406828688,6487
24.1707475695152,3.1851431238819,7.45135329934195,0.111793586754776,7.23223786930259,7.67046872938131,0.0046288706909146,0.518322406828688,6487
24.6560790675974,3.20502348540249,7.4530338749876,0.111793586754776,7.23391844494824,7.67214930502696,0.0046288706909146,0.518322406828688,6487
25.1511556785418,3.22490384692309,7.45473698230208,0.111793586754776,7.23562155226272,7.67385241234145,0.0046288706909146,0.518322406828688,6487
25.6561730773152,3.24478420844368,7.45646227027737,0.111793586754776,7.23734684023801,7.67557770031674,0.0046288706909146,0.518322406828688,6487
26.1713308678989,3.26466456996428,7.45820938790542,0.111793586754776,7.23909395786606,7.67732481794478,0.0046288706909146,0.518322406828688,6487
26.696832662181,3.28454493148487,7.45997798417819,0.111793586754776,7.24086255413883,7.67909341421755,0.0046288706909146,0.518322406828688,6487
27.2328861604322,3.30442529300547,7.46176770808765,0.111793586754776,7.24265227804829,7.68088313812701,0.0046288706909146,0.518322406828688,6487
27.7797032333974,3.32430565452606,7.46357820862574,0.111793586754776,7.24446277858638,7.6826936386651,0.0046288706909146,0.518322406828688,6487
28.3375000060362,3.34418601604666,7.46540913478444,0.111793586754776,7.24629370474508,7.6845245648238,0.0046288706909146,0.518322406828688,6487
28.9064969429443,3.36406637756725,7.4672601355557,0.111793586754776,7.24814470551634,7.68637556559506,0.0046288706909146,0.518322406828688,6487
29.4869189354903,3.38394673908785,7.46913085993148,0.111793586754776,7.25001542989212,7.68824628997085,0.0046288706909146,0.518322406828688,6487
30.0789953907026,3.40382710060844,7.47102095690375,0.111793586754776,7.25190552686439,7.69013638694311,0.0046288706909146,0.518322406828688,6487
